obra,obraId,codigoEvweb,descripcion,param1,param2
FEDERACION PATRONAL ART,228,6039,Nefrectomia parcial o total por video-laparoscopia,14389,95
FEDERACION PATRONAL ART,228,6041,Nefrectomia radical + vaciamiento ganglionar,14390,95
FEDERACION PATRONAL ART,228,6043,Nefrectomia total o parcial por videolaparoscopia,14391,95
FEDERACION PATRONAL ART,228,6042,Nefrectomia total,15417,94
FEDERACION PATRONAL ART,228,6045,Nefrolitotomia,14394,93
FEDERACION PATRONAL ART,228,6046,Nefrolitotomia percutanea,14395,94
FEDERACION PATRONAL ART,228,6047,Nefropexia,14396,92
FEDERACION PATRONAL ART,228,6048,Nefrostomia percutanea,15416,92
FEDERACION PATRONAL ART,228,6051,Neumonectomia a cielo abierto,14398,94
FEDERACION PATRONAL ART,228,6052,Neumonectomia por video-toracoscopia,14399,95
FEDERACION PATRONAL ART,228,7515,Neurolisis por Rf. del simpatico dorsal,51344,98
FEDERACION PATRONAL ART,228,7516,Neurolisis por Rf. simpatico lumbar unilateral,51345,95
FEDERACION PATRONAL ART,228,7517,Neurolisis por Rf. simpatico lumbar bilateral,51346,98
FEDERACION PATRONAL ART,228,8540,Neurolisis de nervio periferico bajo radioscopia,69390,93
FEDERACION PATRONAL ART,228,8541,Neurolisis quimica del plexo hipogastrico superior,69391,94
FEDERACION PATRONAL ART,228,6065,Neurolisis de nervios perifericos,14401,90
FEDERACION PATRONAL ART,228,6066,Neurolisis extracraneal,14402,90
FEDERACION PATRONAL ART,228,6075,Neurolisis quimica,14403,90
FEDERACION PATRONAL ART,228,6085,Neurolisis transoval del trgemino,14404,91
FEDERACION PATRONAL ART,228,6057,Neurolisis - modulacion ganglio estrellado con Rf,15058,95
FEDERACION PATRONAL ART,228,6058,Neurolisis - modulacion nervio periferico con Rf,15059,92
FEDERACION PATRONAL ART,228,6056,Neurolisis  nervio glosofaringeo con Rf,15060,94
FEDERACION PATRONAL ART,228,6063,Neurolisis por rf de articulacion sacro-iliaca bilateral,15061,95
FEDERACION PATRONAL ART,228,6064,Neurolisis con rf de articulacion sacro-iliaca unilateral,15062,94
FEDERACION PATRONAL ART,228,6059,neurolisis con Rf de nervios esplacnicos,15063,94
FEDERACION PATRONAL ART,228,6061,Neurolisis con Rf de nervios facetarios (mas de 2 niveles),15064,94
FEDERACION PATRONAL ART,228,6062,Neurolisis con Rf de plexo celiaco,15065,94
FEDERACION PATRONAL ART,228,6067,Neurolisis ganglio esfeno-palatino con Rf,15066,94
FEDERACION PATRONAL ART,228,6068,Neurolisis nervio periferico con Rx,15067,92
FEDERACION PATRONAL ART,228,6069,Neurolisis nervio periferico sin Rx,15068,91
FEDERACION PATRONAL ART,228,6070,Neurolisis pcon Rf de ganglio de Walter,15069,95
FEDERACION PATRONAL ART,228,6071,Neurolisis por Rf de plexo hipogastrico superior,15071,94
FEDERACION PATRONAL ART,228,6072,Neurolisis por rf de simpatico dorsal,15073,95
FEDERACION PATRONAL ART,228,6073,Neurolisis por rf simpatico lumbar bilateral,15074,95
FEDERACION PATRONAL ART,228,6074,Neurolisis por rf simpatico lumbar unilateral,15075,95
FEDERACION PATRONAL ART,228,6076,Neurolisis quimica de ganglio de Walter,15076,95
FEDERACION PATRONAL ART,228,6077,Neurolisis por Rf. del plexo hipogastrico superior,15078,95
FEDERACION PATRONAL ART,228,6078,Neurolisis quimica del simpatico dorsal,15080,95
FEDERACION PATRONAL ART,228,6079,Neurolisis quimica del simpatico lumbar bilateral,15081,95
FEDERACION PATRONAL ART,228,6080,Neurolisis quimica de simpatico lumbar unilateral,15082,94
FEDERACION PATRONAL ART,228,6081,Neurolisis quimica ganglio estrellado,15083,94
FEDERACION PATRONAL ART,228,6082,Neurolisis quimica nervios esplacnicos,15084,94
FEDERACION PATRONAL ART,228,6083,Neurolisis quimica plexo celiaco,15086,94
FEDERACION PATRONAL ART,228,6086,Neurolisis del trigemino con Rf,15087,95
FEDERACION PATRONAL ART,228,6087,Neurolisis-modulacion del trigemino con Rf,15088,98
FEDERACION PATRONAL ART,228,6088,Neurolisis-modulacion ganglio esfeno-palatino con Rf,15089,95
FEDERACION PATRONAL ART,228,6089,Neurolisis-modulacion nervio glosofaringeo con Rf,15090,95
FEDERACION PATRONAL ART,228,6060,Neurolisis con Rf de nervios facetarios (2 niveles),15263,93
FEDERACION PATRONAL ART,228,6090,Neuromodulacion articulacion de hombro con Rf pulsada,15091,91
FEDERACION PATRONAL ART,228,6091,Neuromodulacion articulacion de rodilla con Rf pulsada,15092,91
FEDERACION PATRONAL ART,228,6092,Neuromodulacion con Rf pulsada de articulacion AA o AO,15093,93
FEDERACION PATRONAL ART,228,6093,Neuromodulacion con Rf pulsada ganglio raiz dorsal  (1 nivel),15094,92
FEDERACION PATRONAL ART,228,6094,Neuromodulacion con Rf pulsada ganglio raiz dorsal (mas de 1 nivel),15095,93
FEDERACION PATRONAL ART,228,6095,Neuromodulacion percutanea de nervio periferico,15096,94
FEDERACION PATRONAL ART,228,6096,Neuromodulacion sistemica con anestesicos locales en dolor neuropatico.,15215,90
FEDERACION PATRONAL ART,228,6098,Neurotomia del nervio optico,14406,90
FEDERACION PATRONAL ART,228,6099,Neurotomia trigeminal / vestibular / glosofaringeo,14407,95
FEDERACION PATRONAL ART,228,6104,Oclusion con reseccion de intestino,14410,93
FEDERACION PATRONAL ART,228,6105,Omentectomia,15328,93
FEDERACION PATRONAL ART,228,6106,Onfalitis,14411,91
FEDERACION PATRONAL ART,228,6107,Ooforectomia simple unilateral,14412,91
FEDERACION PATRONAL ART,228,6108,Ooforo-salpinguectomia unilateral,14413,91
FEDERACION PATRONAL ART,228,6708,Operacion Comando de Parotida,60859,95
FEDERACION PATRONAL ART,228,6109,Operacion comando de encias o trigono-retromolar,14414,93
FEDERACION PATRONAL ART,228,6110,Operacion comando de faringe con vaciamiento,14415,95
FEDERACION PATRONAL ART,228,6113,Operacion comando de paladar blando,14418,95
FEDERACION PATRONAL ART,228,6114,Operacion comando de piso de boca,14419,95
FEDERACION PATRONAL ART,228,6115,Operacion correctora de glaucoma,14420,92
FEDERACION PATRONAL ART,228,6117,Operacion de Dixon (para tumores del 1/3 superior del recto),14422,93
FEDERACION PATRONAL ART,228,6118,Operacion de Dixon laparoscopica (para tumores del 1/3 superior del recto),14423,94
FEDERACION PATRONAL ART,228,6119,Operacion de Frikolm (hasta 2 discos),14425,94
FEDERACION PATRONAL ART,228,6120,Operacion de Lefort o similares para prolapso vaginal,14426,91
FEDERACION PATRONAL ART,228,6122,Operacion de Sugarbaker (HIPEC) para carcinomatosis toracica (QMT + hipertermia intracavitaria),14427,107
FEDERACION PATRONAL ART,228,6124,Operacion de Wertheim-Meigs con lavaje intracavitario con circulacion extracorporea (tipo Sugarbaker),14429,107
FEDERACION PATRONAL ART,228,6125,Operacion de Wertheim-Meigs por video-laparoscopia,14430,98
FEDERACION PATRONAL ART,228,6226,Plicatura intestinal (operacion de Noble),14519,93
FEDERACION PATRONAL ART,228,6460,Septumplastia y/o reseccion del tabique nasal (operacion de Killian o similar),14672,92
FEDERACION PATRONAL ART,228,6197,Peritonectomia + quimioterapia con hipertermia intracavitaria (HIPEC - operacion de Sugarbaker,15300,107
FEDERACION PATRONAL ART,228,6406,"Reseccion de tumor, intraorbitario mediante orbitotomia",15160,91
FEDERACION PATRONAL ART,228,6131,Orquidectomia,14435,91
FEDERACION PATRONAL ART,228,6132,Orquidopexia,14436,91
FEDERACION PATRONAL ART,228,6133,Orzuelo,14437,89
FEDERACION PATRONAL ART,228,6134,Osteoclasia,14438,90
FEDERACION PATRONAL ART,228,5398,Osteosintesis de Perone,60851,92
FEDERACION PATRONAL ART,228,6138,Osteosintesis clavicular,14439,92
FEDERACION PATRONAL ART,228,6139,Osteosintesis de calcaneo,14441,92
FEDERACION PATRONAL ART,228,6143,Osteosintesis de escafoide,14443,93
FEDERACION PATRONAL ART,228,6145,Osteosintesis de falange o metacarpiano (hasta 3 huesos),14444,91
FEDERACION PATRONAL ART,228,6146,"Osteosintesis de femur (tipo Kuncher, clavo gamma o similares)",14445,93
FEDERACION PATRONAL ART,228,6149,Osteosintesis de hasta 2 huesos del carpo,14449,92
FEDERACION PATRONAL ART,228,6154,Osteosintesis de mas de 2 huesos del carpo,14454,93
FEDERACION PATRONAL ART,228,6155,Osteosintesis de muñeca con clavija percutanea (tipo Sauve-Kapandi y similares),14455,91
FEDERACION PATRONAL ART,228,6156,Osteosintesis de rotula,14456,92
FEDERACION PATRONAL ART,228,6157,Osteosintesis de tarso o metatarso hasta 2 huesos,14457,92
FEDERACION PATRONAL ART,228,6158,Osteosintesis de tibia,14458,92
FEDERACION PATRONAL ART,228,6159,Osteosintesis de tobillo,14459,92
FEDERACION PATRONAL ART,228,6161,Osteosintesis tarso o metatarso mas de 2 huesos,14460,93
FEDERACION PATRONAL ART,228,6160,Osteosintesis del malar,15099,92
FEDERACION PATRONAL ART,228,6144,Osteosintesis de esternon como unica intervencion,15362,92
FEDERACION PATRONAL ART,228,6141,Osteosintesis de cubito o radio,15463,92
FEDERACION PATRONAL ART,228,6151,Osteosintesis de humero,15464,92
FEDERACION PATRONAL ART,228,6142,Osteosintesis de cubito y radio (por diferentes vias),15467,93
FEDERACION PATRONAL ART,228,6162,Osteotomia correctora de pie,14461,91
FEDERACION PATRONAL ART,228,6163,Osteotomia correctora de tibia y perone,14463,92
FEDERACION PATRONAL ART,228,6167,Osteotomia simple,14465,90
FEDERACION PATRONAL ART,228,6166,Osteotomia de femur,15478,93
FEDERACION PATRONAL ART,228,6719,Trombectomia Pulmonar Mecanica En Tepa Paciente Critico,60870,96
FEDERACION PATRONAL ART,228,8553,Revision del manejo del dolor agudo (no postoperatorio) en pacientes internados,69401,89
FEDERACION PATRONAL ART,228,6169,Paciente oncologico - atencion clinica por 2 a 14 dias,15103,91
FEDERACION PATRONAL ART,228,6170,Paciente oncologico - atencion clinica x mes o frac. > a 14 d.,15268,93
FEDERACION PATRONAL ART,228,6171,Palatoplastia,14467,91
FEDERACION PATRONAL ART,228,6273,Queiloplastia con palatoplastia,15117,93
FEDERACION PATRONAL ART,228,6172,Palatorrafia,15104,91
FEDERACION PATRONAL ART,228,6176,Pancreatectomia por Videolaparoscopia,14471,95
FEDERACION PATRONAL ART,228,6177,Papilotomia del conducto de Warthon y/o Stenon,14472,90
FEDERACION PATRONAL ART,228,6178,Papilotomia endoscopica / ERCP (colangio-pancreatografia endoscopica retrogada),14473,92
FEDERACION PATRONAL ART,228,6179,Paratiroidectomia,14474,93
FEDERACION PATRONAL ART,228,6180,Paratiroidectomia por via endoscopica,14475,94
FEDERACION PATRONAL ART,228,6181,Paratiroidectomia total con vaciamiento ganglionar,14476,94
FEDERACION PATRONAL ART,228,6182,Paratiroidectomia total con vaciamiento ganglionar por via endoscopica,14477,95
FEDERACION PATRONAL ART,228,6184,Parche hematico,15105,90
FEDERACION PATRONAL ART,228,5020,Parchehematico de sangreo similar (blood parch) en cefalea post puncion,15248,91
FEDERACION PATRONAL ART,228,6186,Parotidectomia total,14479,93
FEDERACION PATRONAL ART,228,5235,By-pass de vasos perifericos unilateral,13786,94
FEDERACION PATRONAL ART,228,5236,By-pass temporo-silviano,13787,96
FEDERACION PATRONAL ART,228,6188,Pectus excavatum / pectus carinatum,14481,94
FEDERACION PATRONAL ART,228,6189,Pectus excavatum / pectus carinatum por video-toracoscopia,14482,95
FEDERACION PATRONAL ART,228,6191,Pericardiectomia amplia (pericarditis constrictiva),15106,94
FEDERACION PATRONAL ART,228,6192,Pericardiectomia no constrictiva,15107,93
FEDERACION PATRONAL ART,228,6193,Pericardiocentesis,14486,91
FEDERACION PATRONAL ART,228,6194,Pericardiotomia,15108,92
FEDERACION PATRONAL ART,228,6195,Peridural por distocia,14487,92
FEDERACION PATRONAL ART,228,6196,Perineorrafia,14488,90
FEDERACION PATRONAL ART,228,6198,Peritoneocentesis,14489,90
FEDERACION PATRONAL ART,228,6199,Peritonitis generalizada,14490,93
FEDERACION PATRONAL ART,228,6203,Pielografia ascendente por ureteroscopia,14494,90
FEDERACION PATRONAL ART,228,6204,Pielolitotomia,14495,92
FEDERACION PATRONAL ART,228,6205,Pielolitotomia por videolaparoscopia,14496,93
FEDERACION PATRONAL ART,228,6206,Pieloplastia,14497,92
FEDERACION PATRONAL ART,228,6207,Pieloplastia por lumbotomia,14498,93
FEDERACION PATRONAL ART,228,6208,Pielotomia por videolaparoscopia,14499,93
FEDERACION PATRONAL ART,228,6201,Pie plano unilateral,14492,92
FEDERACION PATRONAL ART,228,6712,Plastica de Codo,60863,93
FEDERACION PATRONAL ART,228,6715,Plastica de Manguito Rotador por Artroscopia,60866,94
FEDERACION PATRONAL ART,228,5580,Plastica peneana,14047,93
FEDERACION PATRONAL ART,228,6209,Plastica anal / anoplastia,14500,91
FEDERACION PATRONAL ART,228,6210,Plastica de canal estrecho de columna con disectomia hasta 2 espacios,14501,98
FEDERACION PATRONAL ART,228,6211,Plastica de canal estrecho de columna mas de 2 espacios,14502,98
FEDERACION PATRONAL ART,228,6212,Plastica de colostomia,14503,91
FEDERACION PATRONAL ART,228,6213,Plastica de la union uretero-pielica,14504,92
FEDERACION PATRONAL ART,228,6214,Plastica de ligamentos de rodilla no cruzados,14505,93
FEDERACION PATRONAL ART,228,6215,Plastica de manguito rotador no artroscopica,14506,93
FEDERACION PATRONAL ART,228,6216,Plastica de uretra / uretroplastia,14509,92
FEDERACION PATRONAL ART,228,6218,Plastica de via lagrimal,14511,93
FEDERACION PATRONAL ART,228,6219,Plastica del cuadriceps,14512,91
FEDERACION PATRONAL ART,228,6222,Plastica pielo-ureteral por videolaparoscopia,14514,94
FEDERACION PATRONAL ART,228,6223,Plastica ureteral,14516,92
FEDERACION PATRONAL ART,228,6224,Plastica ureteral o de la union pielo-pielica por videolaparoscopia,14517,94
FEDERACION PATRONAL ART,228,6362,Reparacion artroscopica quirurgica de tobillo (plastica de tobillo por video-artroscopia),14604,93
FEDERACION PATRONAL ART,228,6370,Reparacion plastica de ligamento peroneo-astragalino anterior y/o lateral y/o peroneo-calcaneo,14612,93
FEDERACION PATRONAL ART,228,6336,Reemplazo de una valvula cardiaca y plastica de otra,15142,98
FEDERACION PATRONAL ART,228,6405,"Reseccion de tumor maligno externo, con reconstruccion plastica",15159,92
FEDERACION PATRONAL ART,228,7539,Plastica o comisurotomias valvulares Ao o pulmonares en el recien nacido.,15288,98
FEDERACION PATRONAL ART,228,6220,Plastica del pabellon auricular,15492,92
FEDERACION PATRONAL ART,228,7595,Pleurectomia parcial por video-toracoscopia,15372,94
FEDERACION PATRONAL ART,228,6225,Pleurodesis quimica por video-toracoscopia,14518,94
FEDERACION PATRONAL ART,228,6227,Polidactilia,14520,91
FEDERACION PATRONAL ART,228,6229,Polipo de cuello uterino,14522,89
FEDERACION PATRONAL ART,228,6230,Potenciales evocados,14523,89
FEDERACION PATRONAL ART,228,6231,Potenciales evocados somatosensoriales,14524,91
FEDERACION PATRONAL ART,228,6582,Trasplante oseo en procedimientos primarios,14750,94
FEDERACION PATRONAL ART,228,6593,Tratamiento de las secuelas por paralisis (por cada procedimiento),14761,91
FEDERACION PATRONAL ART,228,6235,Proctectomia con prostatectomia,15358,93
FEDERACION PATRONAL ART,228,6236,Proctorrafia,14525,90
FEDERACION PATRONAL ART,228,6237,Prolapso rectal,14526,91
FEDERACION PATRONAL ART,228,6238,Prostatectomia o adenectomia con o sin vasectomia por videolaparoscopia,14527,94
FEDERACION PATRONAL ART,228,6239,"Prostatectomia o adenectomia por via abdominal, con o sin vasectomia",14528,93
FEDERACION PATRONAL ART,228,6240,Prostatectomia o adenomectomia por videolaparoscopia,14529,94
FEDERACION PATRONAL ART,228,6243,Prostatectomia radical por videolaparoscopia,14531,95
FEDERACION PATRONAL ART,228,6274,Querato-protesis,14550,94
FEDERACION PATRONAL ART,228,6434,Revision de protesis total de rodilla,14654,95
FEDERACION PATRONAL ART,228,6580,Trasplante oseo combinado con protesis,14748,95
FEDERACION PATRONAL ART,228,6246,Protesis testicular unilateral,15411,93
FEDERACION PATRONAL ART,228,6248,Ptosis palpebral,14534,91
FEDERACION PATRONAL ART,228,6247,Ptosis de parpado,15111,92
FEDERACION PATRONAL ART,228,8653,Puncion guiada por TAC en quirofano,69398,91
FEDERACION PATRONAL ART,228,6260,Puncion de camara anterior para daignosticos,14543,89
FEDERACION PATRONAL ART,228,6261,Puncion de derrame escrotal,14544,89
FEDERACION PATRONAL ART,228,6265,Puncion del antro mastoideo,14545,90
FEDERACION PATRONAL ART,228,6267,Puncion del seno esfenoidal,14547,91
FEDERACION PATRONAL ART,228,6270,Puncion trans-fontanoidal,14548,90
FEDERACION PATRONAL ART,228,6271,Puncion ventricular por trepanacion,14549,92
FEDERACION PATRONAL ART,228,6262,Puncion de ganglio linfatico,15115,89
FEDERACION PATRONAL ART,228,6268,Puncion pleural,15361,89
FEDERACION PATRONAL ART,228,6263,Puncion de la cavidad pleural para lavaje,15366,91
FEDERACION PATRONAL ART,228,6269,Puncion raquidea diagnostica,15528,90
FEDERACION PATRONAL ART,228,6275,Queratocentesis,14551,90
FEDERACION PATRONAL ART,228,6276,Quiste artro-sinovial,14552,90
FEDERACION PATRONAL ART,228,6277,Quiste de cordon,14553,90
FEDERACION PATRONAL ART,228,6280,Quiste de ovario,14556,91
FEDERACION PATRONAL ART,228,6281,Quiste de pancreas,14557,92
FEDERACION PATRONAL ART,228,6282,Quiste de tumor de cuello,14558,92
FEDERACION PATRONAL ART,228,6283,Quiste hidatidico de bazo,14559,92
FEDERACION PATRONAL ART,228,6284,Quiste hidatidico de higado,14560,93
FEDERACION PATRONAL ART,228,6285,Quiste o tumor de mesenterio,14561,92
FEDERACION PATRONAL ART,228,6286,Quiste o tumor del hueco popliteo,14562,92
FEDERACION PATRONAL ART,228,6399,Reseccion de quiste oseo,14629,90
FEDERACION PATRONAL ART,228,6287,Quiste sacro-coccigeo en decubito ventral (ej. quiste pilonidal),15240,91
FEDERACION PATRONAL ART,228,6293,Radioterapia de intensidad modulada (IMRT),15120,91
FEDERACION PATRONAL ART,228,6294,Radioterapia intraoperatoria,15121,95
FEDERACION PATRONAL ART,228,6472,Simulacion de tratamiento para radioterapia,15170,90
FEDERACION PATRONAL ART,228,6296,Reanimacion fuera del acto anestesiologico,15122,92
FEDERACION PATRONAL ART,228,6298,Recarga de bomba de infusion,15124,90
FEDERACION PATRONAL ART,228,6299,Recarga bomba elastomerica,15211,89
FEDERACION PATRONAL ART,228,6304,Reconstruccion de las vias biliares,14566,95
FEDERACION PATRONAL ART,228,6308,Reconstruccion de pene y/o testiculo,14567,93
FEDERACION PATRONAL ART,228,6319,Reconstruccion total de parpado,14570,92
FEDERACION PATRONAL ART,228,6300,Reconstruccion de areola y/o pezon,15125,91
FEDERACION PATRONAL ART,228,6301,Reconstruccion de cavidad orbitaria,15126,93
FEDERACION PATRONAL ART,228,6302,Reconstruccion de conducto auditivo externo,15127,92
FEDERACION PATRONAL ART,228,6303,Reconstruccion de la pared abdominal,15128,93
FEDERACION PATRONAL ART,228,6305,Reconstruccion de ombligo,15129,90
FEDERACION PATRONAL ART,228,6307,Reconstruccion de pene y/o escroto,15131,92
FEDERACION PATRONAL ART,228,6288,Reconstruccion de vulva,15132,93
FEDERACION PATRONAL ART,228,6313,Reconstruccion nasal parcial,15136,91
FEDERACION PATRONAL ART,228,6314,Reconstruccion parcial de orbita o malar,15137,92
FEDERACION PATRONAL ART,228,6316,Reconstruccion total de orbita,15139,93
FEDERACION PATRONAL ART,228,6404,Reseccion de tumor de orbita con reseccion osea y reconstruccion inmediata,15158,93
FEDERACION PATRONAL ART,228,6702,Reseccion de Tumor de Recto,60853,93
